filepath,cusip,ticker,company_name,eps_actual,eps_forecast
/Users/vazea/Desktop/NNW/transcripts_by_company/AGILENT_TECHNOLOGIES_INC_2015Q3.txt,00846U10,A,AGILENT TECHNOLOGIES INC,0.44,0.41
/Users/vazea/Desktop/NNW/transcripts_by_company/SOUNDBITE_COMMUNICATIONS_INC_2013Q1.txt,83609110,SDBT,SOUNDBITE COMMUNICATIONS INC,-0.03,-0.08
/Users/vazea/Desktop/NNW/transcripts_by_company/CURIS_INC_2022Q2.txt,23126920,CRIS,CURIS INC,-0.17,-0.17
/Users/vazea/Desktop/NNW/transcripts_by_company/INTEL_CORP_2017Q4.txt,45814010,INTC,INTEL CORP,3.46,3.25
/Users/vazea/Desktop/NNW/transcripts_by_company/BANK_OF_NEW_YORK_CO_INC_2002Q2.txt,06405710,BK,BANK OF NEW YORK CO INC,0.51,0.51
/Users/vazea/Desktop/NNW/transcripts_by_company/NN_INC_2007Q1.txt,62933710,NNBR,NN INC,0.22,0.25
/Users/vazea/Desktop/NNW/transcripts_by_company/OPEN_TEXT_CORP_2012Q4.txt,68371510,OTEX,OPEN TEXT CORP,4.6,4.56
/Users/vazea/Desktop/NNW/transcripts_by_company/HORMEL_FOODS_CORP_2013Q3.txt,44045210,HRL,HORMEL FOODS CORP,0.42,0.45
/Users/vazea/Desktop/NNW/transcripts_by_company/ESCO_TECHNOLOGIES_INC_2019Q3.txt,29631510,ESE,ESCO TECHNOLOGIES INC,0.81,0.77
/Users/vazea/Desktop/NNW/transcripts_by_company/BROADCOM_CORP_2005Q1.txt,11132010,BRCM,BROADCOM CORP,0.23,0.22
/Users/vazea/Desktop/NNW/transcripts_by_company/HELMERICH_AND_PAYNE_INC_2005Q2.txt,42345210,HP,HELMERICH AND PAYNE INC,0.42,0.41
/Users/vazea/Desktop/NNW/transcripts_by_company/DICKS_SPORTING_GOODS_INC_2011Q2.txt,25339310,DKS,DICK'S SPORTING GOODS INC,0.43,0.4
/Users/vazea/Desktop/NNW/transcripts_by_company/MULTIMEDIA_GAMES_HOLDING_CO_INC_2004Q3.txt,62545310,MGAM,MULTIMEDIA GAMES HOLDING CO INC,0.32,0.34
/Users/vazea/Desktop/NNW/transcripts_by_company/PREMIER_INC_2020Q3.txt,74051N10,PINC,PREMIER INC,0.73,0.71
/Users/vazea/Desktop/NNW/transcripts_by_company/ZUMIEZ_INC_2022Q4.txt,98981710,ZUMZ,ZUMIEZ INC,4.85,4.97
/Users/vazea/Desktop/NNW/transcripts_by_company/LOWES_COMPANIES_INC_2010Q4.txt,54866110,LOW,LOWE'S COMPANIES INC,1.25,1.23
/Users/vazea/Desktop/NNW/transcripts_by_company/ROYAL_CARIBBEAN_CRUISES_LTD_2021Q4.txt,V7780T10,RCL,ROYAL CARIBBEAN CRUISES LTD,-19.19,-18.11
/Users/vazea/Desktop/NNW/transcripts_by_company/CADENCE_DESIGN_SYSTEMS_INC_2007Q2.txt,12738710,CDNS,CADENCE DESIGN SYSTEMS INC,0.3,0.29
/Users/vazea/Desktop/NNW/transcripts_by_company/F5_INC_2004Q4.txt,31561610,FFIV,F5 INC,0.75,0.69
/Users/vazea/Desktop/NNW/transcripts_by_company/SYNOVUS_FINANCIAL_CORPORATIO_2008Q3.txt,87161C10,SNV,SYNOVUS FINANCIAL CORPORATIO,-0.08,0.07
/Users/vazea/Desktop/NNW/transcripts_by_company/ABIOMED_INC_2011Q1.txt,00365410,ABMD,ABIOMED INC,-0.16,-0.14
/Users/vazea/Desktop/NNW/transcripts_by_company/BRADY_CORP_2009Q4.txt,10467410,BRC,BRADY CORP,1.68,1.68
/Users/vazea/Desktop/NNW/transcripts_by_company/YINGLI_GREEN_ENERGY_HOLDING_CO_L_2010Q4.txt,98584B10,YGE,YINGLI GREEN ENERGY HOLDING CO L,1.37,1.28
/Users/vazea/Desktop/NNW/transcripts_by_company/AURA_BIOSCIENCES_INC_2022Q1.txt,05153U10,AURA,AURA BIOSCIENCES INC,-0.44,-0.44
/Users/vazea/Desktop/NNW/transcripts_by_company/FABRINET_2021Q3.txt,G3323L10,FN,FABRINET,1.21,1.15
/Users/vazea/Desktop/NNW/transcripts_by_company/TORONTODOMINION_BANK_2023Q3.txt,8911605X,TD,TORONTO-DOMINION BANK,1.99,2.06
/Users/vazea/Desktop/NNW/transcripts_by_company/CEPHEID_2006Q1.txt,15670R10,CPHD,CEPHEID,-0.15,-0.11
/Users/vazea/Desktop/NNW/transcripts_by_company/TENNANT_CO_2017Q1.txt,88034510,TNC,TENNANT CO,0.31,0.24
/Users/vazea/Desktop/NNW/transcripts_by_company/DAQO_NEW_ENERGY_CORP_2018Q3.txt,23703Q20,DQ,DAQO NEW ENERGY CORP,0.32,0.39
/Users/vazea/Desktop/NNW/transcripts_by_company/US_BANCORP_2006Q2.txt,90297330,USB,US BANCORP,0.66,0.65
/Users/vazea/Desktop/NNW/transcripts_by_company/PLANET_FITNESS_INC_2022Q3.txt,72703H10,PLNT,PLANET FITNESS INC,0.42,0.38
/Users/vazea/Desktop/NNW/transcripts_by_company/CHILDRENS_PLACE_INC_2017Q3.txt,16890510,PLCE,CHILDREN'S PLACE INC,2.29,2.01
/Users/vazea/Desktop/NNW/transcripts_by_company/SUNPOWER_CORP_2006Q4.txt,86765210,SPWR,SUNPOWER CORP,0.51,0.49
/Users/vazea/Desktop/NNW/transcripts_by_company/XILINX_INC_2019Q1.txt,98391910,XLNX,XILINX INC,0.74,0.74
/Users/vazea/Desktop/NNW/transcripts_by_company/KEYCORP_2010Q1.txt,49326710,KEY,KEYCORP,-0.11,-0.31
/Users/vazea/Desktop/NNW/transcripts_by_company/CLEAN_HARBORS_INC_2017Q3.txt,18449610,CLH,CLEAN HARBORS INC,0.21,0.41
/Users/vazea/Desktop/NNW/transcripts_by_company/MASIMO_CORP_2008Q4.txt,57479510,MASI,MASIMO CORP,0.78,0.71
/Users/vazea/Desktop/NNW/transcripts_by_company/FINISAR_CORP_2013Q4.txt,31787A50,FNSR,FINISAR CORP,0.64,0.6
/Users/vazea/Desktop/NNW/transcripts_by_company/CARRIER_GLOBAL_CORP_2021Q1.txt,14448C10,CARR,CARRIER GLOBAL CORP,0.48,0.37
/Users/vazea/Desktop/NNW/transcripts_by_company/MONGODB_INC_2018Q4.txt,60937P10,MDB,MONGODB INC,-1.74,-1.77
/Users/vazea/Desktop/NNW/transcripts_by_company/SHIFT_TECHNOLOGIES_INC_2022Q1.txt,82452T10,SFT,SHIFT TECHNOLOGIES INC,-0.7,-0.72
/Users/vazea/Desktop/NNW/transcripts_by_company/AECOM_2014Q2.txt,00766T10,ACM,AECOM,0.41,0.39
/Users/vazea/Desktop/NNW/transcripts_by_company/TEVA_PHARMACEUTICAL_INDUSTRIES_L_2016Q1.txt,88162420,TEVA,TEVA PHARMACEUTICAL INDUSTRIES L,1.2,1.17
/Users/vazea/Desktop/NNW/transcripts_by_company/ALLIANCE_SEMICONDUCTOR_CORPORATI_2005Q4.txt,01877H10,ALSC,ALLIANCE SEMICONDUCTOR CORPORATI,-1.04,-0.37
/Users/vazea/Desktop/NNW/transcripts_by_company/CAESARSTONE_LTD_2015Q3.txt,M2059810,CSTE,CAESARSTONE LTD,0.69,0.67
/Users/vazea/Desktop/NNW/transcripts_by_company/LEXAR_MEDIA_2004Q2.txt,52886P10,LEXR,LEXAR MEDIA,-0.23,-0.2
/Users/vazea/Desktop/NNW/transcripts_by_company/MCKESSON_CORP_2011Q1.txt,58155Q10,MCK,MCKESSON CORP,1.1,1.08
/Users/vazea/Desktop/NNW/transcripts_by_company/VOLTERRA_SEMICONDUCTOR_CORP_2005Q2.txt,92870810,VLTR,VOLTERRA SEMICONDUCTOR CORP,0.05,0.06
/Users/vazea/Desktop/NNW/transcripts_by_company/CARDIOVASCULAR_SYSTEMS_INC_2011Q1.txt,14161910,CSII,CARDIOVASCULAR SYSTEMS INC,-0.28,-0.33
/Users/vazea/Desktop/NNW/transcripts_by_company/CENTURY_CASINOS_INC_2011Q4.txt,15649210,CNTY,CENTURY CASINOS INC,0.13,0.13
/Users/vazea/Desktop/NNW/transcripts_by_company/PROVIDENT_FINANCIAL_SERVICES_INC_2004Q3.txt,74386T10,PFS,PROVIDENT FINANCIAL SERVICES INC,0.19,0.2
/Users/vazea/Desktop/NNW/transcripts_by_company/NATERA_INC_2021Q3.txt,63230710,NTRA,NATERA INC,-1.63,-1.27
/Users/vazea/Desktop/NNW/transcripts_by_company/EL_PASO_ELEC_CO_2012Q2.txt,28367785,EE,EL PASO ELEC CO,0.77,0.71
/Users/vazea/Desktop/NNW/transcripts_by_company/ROPER_TECHNOLOGIES_INC_2009Q4.txt,77669610,ROP,ROPER TECHNOLOGIES INC,2.7,2.6
/Users/vazea/Desktop/NNW/transcripts_by_company/HANSEN_MEDICAL_INC_2012Q2.txt,41130710,HNSN,HANSEN MEDICAL INC,-0.19,-0.16
/Users/vazea/Desktop/NNW/transcripts_by_company/REGAL_REXNORD_CORP_2014Q4.txt,75875010,RBC,REGAL REXNORD CORP,4.31,4.4
/Users/vazea/Desktop/NNW/transcripts_by_company/ONESPAN_INC_2021Q1.txt,68287N10,OSPN,ONESPAN INC,-0.16,-0.09
/Users/vazea/Desktop/NNW/transcripts_by_company/VULCAN_MATERIALS_CO_2013Q4.txt,92916010,VMC,VULCAN MATERIALS CO,0.06,-0.08
/Users/vazea/Desktop/NNW/transcripts_by_company/F5_INC_2007Q1.txt,31561610,FFIV,F5 INC,0.69,0.6
/Users/vazea/Desktop/NNW/transcripts_by_company/OPTIBASE_LTD_2003Q2.txt,M7524R10,OBAS,OPTIBASE LTD,0.13,0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/MICROSTRATEGY_INC_2020Q3.txt,59497240,MSTR,MICROSTRATEGY INC,3.12,0.93
/Users/vazea/Desktop/NNW/transcripts_by_company/CSI_COMPRESSCO_LP_2018Q4.txt,12637A10,CCLP,CSI COMPRESSCO LP,-0.86,-0.88
/Users/vazea/Desktop/NNW/transcripts_by_company/MT_BANK_CORP_2022Q2.txt,55261F10,MTB,M&T BANK CORP,1.08,2.9
/Users/vazea/Desktop/NNW/transcripts_by_company/SEI_INVESTMENTS_CO_2008Q3.txt,78411710,SEIC,SEI INVESTMENTS CO,0.31,0.32
/Users/vazea/Desktop/NNW/transcripts_by_company/PEPSICO_INC_2018Q4.txt,71344810,PEP,PEPSICO INC,5.66,5.65
/Users/vazea/Desktop/NNW/transcripts_by_company/ACCURAY_INC_2007Q4.txt,00439710,ARAY,ACCURAY INC,-0.18,-0.2
/Users/vazea/Desktop/NNW/transcripts_by_company/MERCK_CO_INC_2018Q1.txt,58933Y10,MRK,"MERCK & CO., INC.",1.05,0.99
/Users/vazea/Desktop/NNW/transcripts_by_company/CR_BARD_INC_2004Q1.txt,06738310,BCR,CR BARD INC,1.19,1.04
/Users/vazea/Desktop/NNW/transcripts_by_company/KANDI_TECHNOLOGIES_GROUP_INC_2021Q2.txt,48370910,KNDI,KANDI TECHNOLOGIES GROUP INC,0.54,-0.18
/Users/vazea/Desktop/NNW/transcripts_by_company/W_R_BERKLEY_CORP_2015Q3.txt,08442310,WRB,W R BERKLEY CORP,0.91,0.83
/Users/vazea/Desktop/NNW/transcripts_by_company/VISX_INCORPORATED_2004Q3_1.txt,92844S10,EYE,VISX INCORPORATED,0.22,0.19
/Users/vazea/Desktop/NNW/transcripts_by_company/ABBOTT_LABORATORIES_2010Q1.txt,00282410,ABT,ABBOTT LABORATORIES,0.81,0.8
/Users/vazea/Desktop/NNW/transcripts_by_company/MEMORIAL_RESOURCE_DEVELOPMENT_CO_2015Q3.txt,58605Q10,MRD,MEMORIAL RESOURCE DEVELOPMENT CO,0.1,0.12
/Users/vazea/Desktop/NNW/transcripts_by_company/ITERUM_THERAPEUTICS_PLC_2021Q4.txt,G6333L10,ITRM,ITERUM THERAPEUTICS PLC,-0.56,-0.57
/Users/vazea/Desktop/NNW/transcripts_by_company/LIQUIDITY_SERVICES_INC_2008Q1.txt,53635B10,LQDT,LIQUIDITY SERVICES INC,0.08,0.09
/Users/vazea/Desktop/NNW/transcripts_by_company/ASBURY_AUTOMOTIVE_GROUP_INC_2012Q4.txt,04343610,ABG,ASBURY AUTOMOTIVE GROUP INC,2.68,2.63
/Users/vazea/Desktop/NNW/transcripts_by_company/PELOTON_INTERACTIVE_INC_2021Q2.txt,70614W10,PTON,PELOTON INTERACTIVE INC,0.18,0.08
/Users/vazea/Desktop/NNW/transcripts_by_company/INSTEEL_INDUSTRIES_INC_2010Q3.txt,45774W10,IIIN,INSTEEL INDUSTRIES INC,0.09,0.18
/Users/vazea/Desktop/NNW/transcripts_by_company/SKYWEST_INC_2018Q4.txt,83087910,SKYW,SKYWEST INC,5.3,5.12
/Users/vazea/Desktop/NNW/transcripts_by_company/ECOLAB_INC_2017Q2.txt,27886510,ECL,ECOLAB INC,1.13,1.12
/Users/vazea/Desktop/NNW/transcripts_by_company/LANCASTER_COLONY_CORP_2005Q4.txt,51384710,LANC,LANCASTER COLONY CORP,2.2,2.19
/Users/vazea/Desktop/NNW/transcripts_by_company/GENERAL_MILLS_INC_2021Q3_1.txt,37033410,GIS,GENERAL MILLS INC,0.82,0.84
/Users/vazea/Desktop/NNW/transcripts_by_company/SMITH_WESSON_BRANDS_INC_2023Q4.txt,83175410,SWBI,SMITH & WESSON BRANDS INC,0.8,0.79
/Users/vazea/Desktop/NNW/transcripts_by_company/MCKESSON_CORP_2004Q4.txt,58155Q10,MCK,MCKESSON CORP,2.19,2.14
/Users/vazea/Desktop/NNW/transcripts_by_company/NEURONETICS_INC_2022Q4.txt,64131A10,STIM,NEURONETICS INC,-1.38,-1.47
/Users/vazea/Desktop/NNW/transcripts_by_company/SINA_CORP_2017Q2.txt,G8147710,SINA,SINA CORP,0.7,0.56
/Users/vazea/Desktop/NNW/transcripts_by_company/TD_SYNNEX_CORP_2004Q3.txt,87162W10,SNX,TD SYNNEX CORP,0.38,0.34
/Users/vazea/Desktop/NNW/transcripts_by_company/GENOMIC_HEALTH_INC_2017Q3.txt,37244C10,GHDX,GENOMIC HEALTH INC,0.03,-0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/TELEFLEX_INC_2010Q1.txt,87936910,TFX,TELEFLEX INC,0.85,0.9
/Users/vazea/Desktop/NNW/transcripts_by_company/PAETEC_HOLDING_CORP_2010Q1.txt,69545910,PAET,PAETEC HOLDING CORP,-0.07,-0.06
/Users/vazea/Desktop/NNW/transcripts_by_company/CABELAS_INC_2012Q3.txt,12680430,CAB,CABELAS INC,0.6,0.61
/Users/vazea/Desktop/NNW/transcripts_by_company/INTERNATIONAL_GAME_TECHNOLOGY_2012Q2.txt,45990210,IGT,INTERNATIONAL GAME TECHNOLOGY,0.27,0.25
/Users/vazea/Desktop/NNW/transcripts_by_company/WILLIAMSSONOMA_INC_2015Q1.txt,96990410,WSM,WILLIAMS-SONOMA INC,0.48,0.44
/Users/vazea/Desktop/NNW/transcripts_by_company/SPLUNK_INC_2013Q2.txt,84863710,SPLK,SPLUNK INC,-0.01,-0.04
/Users/vazea/Desktop/NNW/transcripts_by_company/WEBER_INC_2022Q4.txt,94770D10,WEBR,WEBER INC,-3.65,-0.49
/Users/vazea/Desktop/NNW/transcripts_by_company/MOBILEIRON_INC_2015Q4.txt,60739U20,MOBL,MOBILEIRON INC,-0.71,-0.77
/Users/vazea/Desktop/NNW/transcripts_by_company/MCDERMOTT_INTERNATIONAL_INC_2015Q1.txt,58003710,MDR,MCDERMOTT INTERNATIONAL INC,-0.02,-0.07
/Users/vazea/Desktop/NNW/transcripts_by_company/TIVO_INC_2010Q1.txt,88870610,TIVO,TIVO INC,-0.04,-0.06
/Users/vazea/Desktop/NNW/transcripts_by_company/INFRASTRUCTURE_AND_ENERGY_ALTERN_2018Q2.txt,45686J10,IEA,INFRASTRUCTURE AND ENERGY ALTERN,0.14,0.16
/Users/vazea/Desktop/NNW/transcripts_by_company/GOLDMAN_SACHS_GROUP_INC_2012Q4.txt,38141G10,GS,GOLDMAN SACHS GROUP INC,14.13,11.87
/Users/vazea/Desktop/NNW/transcripts_by_company/STARWOOD_PROPERTY_TRUST_INC_2019Q2.txt,85571B10,STWD,STARWOOD PROPERTY TRUST INC,0.52,0.52
/Users/vazea/Desktop/NNW/transcripts_by_company/OLD_REPUBLIC_INTERNATIONAL_CORP_2022Q4.txt,68022310,ORI,OLD REPUBLIC INTERNATIONAL CORP,2.79,2.55
/Users/vazea/Desktop/NNW/transcripts_by_company/VODAFONE_GROUP_PLC_2006Q4.txt,92857W10,VOD,VODAFONE GROUP PLC,1.75,1.79
/Users/vazea/Desktop/NNW/transcripts_by_company/INFOCUS_CORPORATION_2002Q1.txt,45665B10,INFS,INFOCUS CORPORATION,-0.2,0.16
/Users/vazea/Desktop/NNW/transcripts_by_company/MATINAS_BIOPHARMA_HOLDINGS_INC_2019Q2.txt,57681010,MTNB,MATINAS BIOPHARMA HOLDINGS INC,-0.03,-0.04
/Users/vazea/Desktop/NNW/transcripts_by_company/ESPERION_THERAPEUTICS_INC_2014Q4.txt,29664W10,ESPR,ESPERION THERAPEUTICS INC,-2.22,-2.29
/Users/vazea/Desktop/NNW/transcripts_by_company/BLUEGREEN_VACATIONS_CORP_2019Q2.txt,09629F10,BXG,BLUEGREEN VACATIONS CORP,0.26,-0.17
/Users/vazea/Desktop/NNW/transcripts_by_company/GENESEE_WYOMING_INC_2006Q2.txt,37155910,GWR,GENESEE & WYOMING INC,0.35,0.4
/Users/vazea/Desktop/NNW/transcripts_by_company/CORNERSTONE_ONDEMAND_INC_2011Q2.txt,21925Y10,CSOD,CORNERSTONE ONDEMAND INC,-0.07,-0.07
/Users/vazea/Desktop/NNW/transcripts_by_company/BROADCOM_INC_2021Q3.txt,11135F10,AVGO,BROADCOM INC,6.96,6.85
/Users/vazea/Desktop/NNW/transcripts_by_company/REVLON_INC_2008Q3.txt,76152560,REV,REVLON INC,-0.3,0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/TENNANT_CO_2004Q4.txt,88034510,TNC,TENNANT CO,1.63,1.61
/Users/vazea/Desktop/NNW/transcripts_by_company/SOCIETAL_CDMO_INC_2022Q3.txt,75629F10,SCTL,SOCIETAL CDMO INC,-0.06,-0.06
/Users/vazea/Desktop/NNW/transcripts_by_company/OFFICE_DEPOT_INC_2005Q1.txt,67622010,ODP,OFFICE DEPOT INC,0.37,0.41
/Users/vazea/Desktop/NNW/transcripts_by_company/SW_SEED_CO_2014Q1.txt,78513510,SANW,S&W SEED CO,0.0,0.09
/Users/vazea/Desktop/NNW/transcripts_by_company/NRG_ENERGY_INC_2009Q3.txt,62937750,NRG,NRG ENERGY INC,1.02,1.19
/Users/vazea/Desktop/NNW/transcripts_by_company/GENOPTIX_INC_2009Q4.txt,37243V10,GXDX,GENOPTIX INC,1.71,1.63
/Users/vazea/Desktop/NNW/transcripts_by_company/GEN_DIGITAL_INC_2024Q1.txt,66877110,GEN,GEN DIGITAL INC,0.47,0.46
/Users/vazea/Desktop/NNW/transcripts_by_company/CAMTEK_LTD_2020Q4.txt,M2079110,CAMT,CAMTEK LTD,0.64,0.63
/Users/vazea/Desktop/NNW/transcripts_by_company/NOVAMED_INC_2009Q1.txt,66986W10,NOVA,NOVAMED INC,0.08,0.08
/Users/vazea/Desktop/NNW/transcripts_by_company/SABA_SOFTWARE_INC_2005Q4.txt,78493260,SABA,SABA SOFTWARE INC,-0.21,-0.18
/Users/vazea/Desktop/NNW/transcripts_by_company/ALTERYX_INC_2023Q3.txt,02156B10,AYX,ALTERYX INC,0.29,-0.06
/Users/vazea/Desktop/NNW/transcripts_by_company/HOME_BANCSHARES_INC_2009Q4.txt,43689320,HOMB,HOME BANCSHARES INC,1.12,1.1
/Users/vazea/Desktop/NNW/transcripts_by_company/AIRCASTLE_LTD_2011Q2.txt,G0129K10,AYR,AIRCASTLE LTD,0.37,0.2
/Users/vazea/Desktop/NNW/transcripts_by_company/TITAN_MACHINERY_INC_2014Q4.txt,88830R10,TITN,TITAN MACHINERY INC,0.78,0.64
/Users/vazea/Desktop/NNW/transcripts_by_company/HURON_CONSULTING_GROUP_INC_2005Q2.txt,44746210,HURN,HURON CONSULTING GROUP INC,0.28,0.23
/Users/vazea/Desktop/NNW/transcripts_by_company/RADICA_GAMES_LTD_2004Q3.txt,G7342H10,RADA,RADICA GAMES LTD,0.31,0.37
/Users/vazea/Desktop/NNW/transcripts_by_company/CIRRUS_LOGIC_INC_2016Q2.txt,17275510,CRUS,CIRRUS LOGIC INC,0.65,0.58
/Users/vazea/Desktop/NNW/transcripts_by_company/HARPOON_THERAPEUTICS_INC_2019Q4.txt,41358P10,HARP,HARPOON THERAPEUTICS INC,-2.55,-2.47
/Users/vazea/Desktop/NNW/transcripts_by_company/DECIPHERA_PHARMACEUTICALS_INC_2019Q4.txt,24344T10,DCPH,DECIPHERA PHARMACEUTICALS INC,-4.48,-4.29
/Users/vazea/Desktop/NNW/transcripts_by_company/MERIT_MEDICAL_SYSTEMS_INC_2018Q3.txt,58988910,MMSI,MERIT MEDICAL SYSTEMS INC,0.47,0.41
/Users/vazea/Desktop/NNW/transcripts_by_company/PROVENTION_BIO_INC_2022Q2.txt,74374N10,PRVB,PROVENTION BIO INC,-0.46,-0.5
/Users/vazea/Desktop/NNW/transcripts_by_company/MAXLINEAR_INC_2019Q3.txt,57776J10,MXL,MAXLINEAR INC,0.23,0.21
/Users/vazea/Desktop/NNW/transcripts_by_company/DOMTAR_CORP_2011Q3.txt,25755920,UFS,DOMTAR CORP,3.1,2.46
/Users/vazea/Desktop/NNW/transcripts_by_company/SINCLAIR_BROADCAST_GROUP_INC_2012Q3_1.txt,82922610,SBGI,SINCLAIR BROADCAST GROUP INC,0.33,0.35
/Users/vazea/Desktop/NNW/transcripts_by_company/ENVIRI_CORP_2022Q3.txt,41586410,HSC,ENVIRI CORP,0.1,-0.05
/Users/vazea/Desktop/NNW/transcripts_by_company/CAVIUM_INC_2016Q4.txt,14964U10,CAVM,CAVIUM INC,1.53,1.53
/Users/vazea/Desktop/NNW/transcripts_by_company/AMERESCO_INC_2012Q3.txt,02361E10,AMRC,AMERESCO INC,0.15,0.21
/Users/vazea/Desktop/NNW/transcripts_by_company/INTEGRATED_SILICON_SOLUTION_INC_2009Q4.txt,45812P10,ISSI,INTEGRATED SILICON SOLUTION INC,-0.22,-0.42
/Users/vazea/Desktop/NNW/transcripts_by_company/ALMOST_FAMILY_INC_2012Q2.txt,02040910,AFAM,ALMOST FAMILY INC,0.49,0.49
/Users/vazea/Desktop/NNW/transcripts_by_company/STEVEN_MADDEN_LTD_2012Q2.txt,55626910,SHOO,STEVEN MADDEN LTD,0.68,0.63
/Users/vazea/Desktop/NNW/transcripts_by_company/H_R_BLOCK_INC_2011Q3.txt,09367110,HRB,H & R BLOCK INC,-0.01,0.14
/Users/vazea/Desktop/NNW/transcripts_by_company/KROGER_CO_2023Q3.txt,50104410,KR,KROGER CO,0.88,0.8
/Users/vazea/Desktop/NNW/transcripts_by_company/WASHINGTON_TRUST_BANCORP_INC_2007Q2.txt,94061010,WASH,WASHINGTON TRUST BANCORP INC,0.46,0.46
/Users/vazea/Desktop/NNW/transcripts_by_company/CHEFS_WAREHOUSE_INC_2014Q3.txt,16308610,CHEF,CHEFS' WAREHOUSE INC,0.15,0.17
/Users/vazea/Desktop/NNW/transcripts_by_company/NCI_BUILDING_SYSTEMS_INC_2010Q3.txt,62885220,NCS,NCI BUILDING SYSTEMS INC,-0.9,-0.64
/Users/vazea/Desktop/NNW/transcripts_by_company/GENERAC_HOLDINGS_INC_2011Q4.txt,36873610,GNRC,GENERAC HOLDINGS INC,2.17,2.02
/Users/vazea/Desktop/NNW/transcripts_by_company/CANADIAN_PACIFIC_RAILWAYS_2008Q4.txt,13645T1X,CP,CANADIAN PACIFIC RAILWAYS,3.8,3.73
/Users/vazea/Desktop/NNW/transcripts_by_company/BE_SEMICONDUCTOR_INDUSTRIES_NV_2005Q1.txt,07332010,BESI,BE SEMICONDUCTOR INDUSTRIES NV,-0.09,-0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/DIAMONDROCK_HOSPITALITY_CO_2007Q1.txt,25278430,DRH,DIAMONDROCK HOSPITALITY CO,0.07,0.08
/Users/vazea/Desktop/NNW/transcripts_by_company/SAREPTA_THERAPEUTICS_INC_2015Q1.txt,80360710,SRPT,SAREPTA THERAPEUTICS INC,-1.49,-1.01
/Users/vazea/Desktop/NNW/transcripts_by_company/VERISIGN_INC_2022Q4.txt,92343E10,VRSN,"VERISIGN, INC",6.24,6.14
/Users/vazea/Desktop/NNW/transcripts_by_company/SALLY_BEAUTY_HOLDINGS_INC_2008Q3.txt,79546E10,SBH,SALLY BEAUTY HOLDINGS INC,0.16,0.1
/Users/vazea/Desktop/NNW/transcripts_by_company/BARRACUDA_NETWORKS_INC_2016Q3.txt,06832310,CUDA,BARRACUDA NETWORKS INC,0.07,0.07
/Users/vazea/Desktop/NNW/transcripts_by_company/WATCHGUARD_TECHNOLOGIES_INC_2002Q1.txt,94110510,WGRD,WATCHGUARD TECHNOLOGIES INC,-0.12,-0.14
/Users/vazea/Desktop/NNW/transcripts_by_company/BRIDGEPOINT_EDUCATION_INC_2011Q3.txt,10807M10,BPI,BRIDGEPOINT EDUCATION INC,0.78,0.57
/Users/vazea/Desktop/NNW/transcripts_by_company/BALL_CORP_2011Q3.txt,05849810,BLL,BALL CORP,0.81,0.78
/Users/vazea/Desktop/NNW/transcripts_by_company/EVERQUOTE_INC_2023Q1.txt,30041R10,EVER,EVERQUOTE INC,-0.08,-0.17
/Users/vazea/Desktop/NNW/transcripts_by_company/CELGENE_CORP_2013Q1.txt,15102010,CELG,CELGENE CORP,1.37,1.36
/Users/vazea/Desktop/NNW/transcripts_by_company/NORDSTROM_INC_2011Q4.txt,65566410,JWN,NORDSTROM INC,2.75,2.69
/Users/vazea/Desktop/NNW/transcripts_by_company/TRINITY_INDUSTRIES_INC_2022Q3.txt,89652210,TRN,TRINITY INDUSTRIES INC,0.34,0.35
/Users/vazea/Desktop/NNW/transcripts_by_company/SEPRACOR_INC_2006Q4.txt,81731510,SEPR,SEPRACOR INC,1.6,1.33
/Users/vazea/Desktop/NNW/transcripts_by_company/GLOBAL_PARTNERS_LP_2018Q3.txt,37946R10,GLP,GLOBAL PARTNERS LP,-0.41,0.25
/Users/vazea/Desktop/NNW/transcripts_by_company/LULUS_FASHION_LOUNGE_HOLDINGS_I_2022Q3.txt,55003A10,LVLU,LULU'S FASHION LOUNGE HOLDINGS I,0.02,0.08
/Users/vazea/Desktop/NNW/transcripts_by_company/SIGNET_JEWELERS_LTD_2021Q2.txt,G8127610,SIG,SIGNET JEWELERS LTD,-1.13,-2.08
/Users/vazea/Desktop/NNW/transcripts_by_company/NV5_GLOBAL_INC_2019Q1.txt,62945V10,NVEE,NV5 GLOBAL INC,0.76,0.7
/Users/vazea/Desktop/NNW/transcripts_by_company/ABEONA_THERAPEUTICS_INC_2022Q2.txt,00289Y10,ABEO,ABEONA THERAPEUTICS INC,-2.08,-0.07
/Users/vazea/Desktop/NNW/transcripts_by_company/SYNCHRONY_FINANCIAL_2016Q3.txt,87165B10,SYF,SYNCHRONY FINANCIAL,0.73,0.67
/Users/vazea/Desktop/NNW/transcripts_by_company/REVLON_2005Q3.txt,76152550,REV,REVLON,-0.18,-0.16
/Users/vazea/Desktop/NNW/transcripts_by_company/HELEN_OF_TROY_LTD_2024Q2.txt,G4388N10,HELE,HELEN OF TROY LTD,1.74,1.66
/Users/vazea/Desktop/NNW/transcripts_by_company/SKYWEST_INC_2004Q2_1.txt,83087910,SKYW,SKYWEST INC,0.34,0.34
